,hindi,english
77,मनमोहन सिंह,Manmohan Singh
78,महाराष्ट्र,Maharashtra
79,माया कोडनानी,Maya Kodnani
80,मिज़ो नेशनल फ्रंट,Mizo National Front
81,मिज़ोरम,Mizoram
82,मुरली मनोहर जोशी,Murli Manohar Joshi
83,मेघालय,Meghalaya
84,मोरारजी देसाई,Morarji Desai
85,राजनाथ सिंह,Rajnath Singh
86,राजनीतिक दल,Political party
87,राजस्थान,Rajasthan
88,राजीव गांधी,Rajiv Gandhi
89,राम,Rama
90,राम जन्मभूमि,Ram Janmabhoomi
91,रामचंद्र गुहा,Ramachandra Guha
92,रामजन्मभूमि,Ram Janmabhoomi
93,राष्ट्र,Sovereign state
94,राष्ट्रवाद,Nationalism
95,राष्ट्रीय जनतांत्रिक गठबंधन,National Democratic Alliance
96,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
97,लालकृष्ण आडवाणी,L. K. Advani
98,लोक जनशक्ति पार्टी,Lok Janshakti Party
99,लोकसभा,Lok Sabha
100,विचारधारा,Ideology
101,विदेश मंत्रालय,Ministry of External Affairs (India)
102,विधायक,Member of the Legislative Assembly
103,विश्व हिन्दू परिषद,Vishva Hindu Parishad
104,विश्वनाथ प्रताप सिंह,Vishwanath Pratap Singh
105,वैश्वीकरण,Globalization
106,शिरोमणि अकाली दल,Shiromani Akali Dal
107,शिव सेना,Shiv Sena
108,शिवसेना,Shiv Sena
109,श्यामाप्रसाद मुखर्जी,Syama Prasad Mukherjee
110,संघ परिवार,Sangh Parivar
111,संयुक्त प्रगतिशील गठबंधन,United Progressive Alliance
112,समान नागरिकता कानून,Uniform civil code
113,हरियाणा,Haryana
114,हिन्दुत्व,Hindutva
115,हिन्दू,Hindus
116,हिन्दू राष्ट्रवाद,Hindu nationalism
117,हिमाचल प्रदेश,Himachal Pradesh
118,अखिल भारतीय विद्यार्थी परिषद,Akhil Bharatiya Vidyarthi Parishad
119,अटल बिहारी वाजपेयी,Atal Bihari Vajpayee
120,अधिवक्ता,Advocate
121,इतिहास,History
122,इन्दिरा गांधी,Indira Gandhi
123,इलाहाबाद उच्च न्यायालय,Allahabad High Court
124,एम॰ जे॰ अकबर,M. J. Akbar
125,कायस्थ,Kayastha
126,जयप्रकाश नारायण,Jayaprakash Narayan
127,पटना,Patna
128,पटना उच्च न्यायालय,Patna High Court
129,पटना विश्वविद्यालय,Patna University
130,बिहार,Bihar
131,भारत,India
132,भारतीय जनता पार्टी,Bharatiya Janata Party
133,भारतीय संसद,Parliament of India
134,राजीव प्रताप रूडी,Rajiv Pratap Rudy
135,राज्य सभा,Rajya Sabha
136,राष्ट्रीय जनतांत्रिक गठबंधन,National Democratic Alliance
137,लखनऊ,Lucknow
138,लालकृष्ण आडवाणी,L. K. Advani
139,लालू प्रसाद यादव,Lalu Prasad Yadav
140,सैयद शाहनवाज हुसैन,Syed Shahnawaz Hussain
141,१९५४,1954
142,३० अगस्त,August 30
143,कांग्रेस,Congress
144,चौदहवीं लोकसभा,14th Lok Sabha
145,बिहार,Bihar
