,hindi,english
51,गुजराती,Gujarati language
52,गुजराती भाषा,Gujarati language
53,गोआ,Goa
54,गोधरा,Godhra
55,चाय,Tea
56,चीन,China (region)
57,जनता पार्टी,Janata Party
58,जम्मू,Jammu Division
59,जयललिता,J. Jayalalithaa
60,जवाहर लाल नेहरू विश्वविद्यालय,Jawaharlal Nehru University
61,जापान,Japan
62,जिनेवा,Geneva
63,टाइम्स ऑफ इंडिया,The Times of India
64,टोनी एबॉट,Tony Abbott
65,ट्विटर,Twitter
66,डोकलाम विवाद 2017,2017 China–India border standoff
67,तलाक,Divorce
68,तीन बार तलाक,Triple talaq in India
69,तेली,Teli
70,द हिन्दू,The Hindu
71,दिल्ली,Delhi
72,नमो,Narendra Modi
73,नरेंद्र मोदी,Narendra Modi
74,नवाज़ शरीफ़,Nawaz Sharif
75,नवीनचन्द्र रामगुलाम,Navin Ramgoolam
76,नीति आयोग,NITI Aayog
77,नेपाल,Nepal
78,न्यूयॉर्क टाइम्स,The New York Times
79,पर्यटक,Tourism
80,पशुपतिनाथ मंदिर,Pashupatinath Temple
81,पाकिस्तान,Pakistan
82,प्रधानमंत्री जन धन योजना,Pradhan Mantri Jan Dhan Yojana
83,फेसबुक,Facebook
84,बलिया,Ballia
85,बांग्लादेश,Bangladesh
86,बाबरी मस्जिद,Babri Masjid
87,बॉम्बे राज्य,Bombay State
88,ब्रिक्स सम्मेलन,BRICS
89,ब्लॉग,Blog
90,भाजपा,Bharatiya Janata Party
91,भारत,India
92,भारत के 500 और 1000 रुपये के नोटों का विमुद्रीकरण,2016 Indian banknote demonetisation
93,भारत के प्रधानमन्त्री,Prime Minister of India
94,भारत पाकिस्तान के बीच द्वितीय युद्ध,Indo-Pakistani War of 1965
95,भारत सरकार,Government of India
96,भारतीय,Indian
97,"भारतीय आम चुनाव, 2014",2014 Indian general election
98,भारतीय जनता पार्टी,Bharatiya Janata Party
99,भारतीय दण्ड संहिता,Indian Penal Code
100,भूटान,Bhutan
101,मंगल पांडे,Mangal Pandey
102,मन की बात,Mann Ki Baat
103,मनमोहन सिंह,Manmohan Singh
104,मन्दिर,Hindu temple
105,ममता बनर्जी,Mamata Banerjee
106,मरुमलार्ची द्रविड़ मुनेत्र कझगम,Marumalarchi Dravida Munnetra Kazhagam
107,महिन्दा राजपक्षे,Mahinda Rajapaksa
108,महेसाना जिला,Mehsana district
109,मालदीव,Maldives
110,मुकुल रॉय,Mukul Roy
111,मुख्यमंत्री,Chief minister (India)
112,मुख्यमन्त्री,Chief minister (India)
113,मुरली मनोहर जोशी,Murli Manohar Joshi
114,मेक इन इंडिया,Make in India
115,मॉरिशस,Mauritius
116,योजना आयोग,Planning Commission (India)
117,राजकोट,Rajkot
118,राजनाथ सिंह,Rajnath Singh
119,राजनीति विज्ञान,Political science
120,राजनेता,Politician
121,राष्ट्रपति भवन,Rashtrapati Bhavan
122,राष्ट्रीय जनतांत्रिक गठबंधन,National Democratic Alliance
123,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
124,रिवाड़ी,Rewari
125,रूस,Russia
126,रेल बजट,Railway budget of India
127,लक्ष्मणराव इनामदार,Lakshmanrao Inamdar
128,लालकृष्ण आडवाणी,L. K. Advani
129,वडनगर,Vadnagar
130,वड़नगर,Vadnagar
131,वस्तु एवं सेवा कर (भारत),Goods and Services Tax (India)
132,विधान सभा,State Legislative Assembly (India)
133,विश्व हिन्दू परिषद,Vishva Hindu Parishad
134,वेबसाइट,Website
135,वैष्णो देवी,Vaishno Devi
136,शाकाहारी,Vegetarianism
137,शिरीन शर्मिन चौधरी,Shirin Sharmin Chaudhury
138,शेरिंग तोबगे,Tshering Tobgay
139,श्यामजी कृष्ण वर्मा,Shyamji Krishna Varma
140,श्रीलंका,Sri Lanka
141,संयुक्त अरब अमीरात,United Arab Emirates
142,संसद भवन,Parliament House (India)
143,सउदी अरब,Saudi Arabia
144,समान रैंक समान पेंशन,"One Rank, One Pension"
145,सलमान खुर्शीद,Salman Khurshid
146,सांसद,Member of parliament
147,सुशील कोइराला,Sushil Koirala
148,सोमनाथ,Somnath temple
149,स्वच्छ भारत अभियान,Swachh Bharat Mission
150,स्वामी रामदेव,Ramdev
151,हरियाणा,Haryana
152,हामिद करज़ई,Hamid Karzai
153,हिन्दी,Hindi
154,हिन्दू,Hindus
155,कर्नाटक,Karnataka
156,कावेरी नदी,Kaveri
157,दक्षिण भारत,South India
158,नरसिंह १,Narasimha I
159,नृप काम २,Nripa Kama II
160,पश्चिमी घाट,Western Ghats
161,बेलूर,"Belur, Karnataka"
162,विजयनगर साम्राज्य,Vijayanagara Empire
163,विष्णुवर्धन,Vishnuvardhana
164,वीर नरसिंह २,Vira Narasimha II
165,वीर बल्लाल १,Veera Ballala I
166,वीर बल्लाल २,Veera Ballala II
