,hindi,english
78,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
79,भारतीय संस्कृति,Culture of India
80,भारतीय स्वतंत्रता संग्राम,Indian independence movement
81,मदन मोहन मालवीय,Madan Mohan Malaviya
82,महात्मा गाँधी,Mahatma Gandhi
83,मुजफ्फरनगर,Muzaffarnagar
84,मुरादाबाद,Moradabad
85,मैथिलीशरण गुप्त,Maithili Sharan Gupt
86,राजेन्द्र प्रसाद,Rajendra Prasad
87,राज्यपाल,Governor
88,राष्ट्रभाषा,National language
89,राहुल सांकृत्यायन,Rahul Sankrityayan
90,लखनऊ,Lucknow
91,लाल बहादुर शास्त्री,Lal Bahadur Shastri
92,लाला लाजपत राय,Lala Lajpat Rai
93,लाहौर,Lahore
94,लोकसभा,Lok Sabha
95,वकालत,Advocate
96,वन्देमातरम्,Vande Mataram
97,वल्लभ भाई पटेल,Vallabhbhai Patel
98,विधवा विवाह,Widow
99,विधान सभा,State Legislative Assembly (India)
100,शंकराचार्य,Shankaracharya
101,शिमला,Shimla
102,शिवप्रसाद गुप्त,Shiv Prasad Gupta
103,संविधान,Constitution
104,संविधान सभा,Constituent Assembly of India
105,संस्कृति,Culture
106,सत्याग्रह,Satyagraha
107,सत्याग्रह आन्दोलन,Satyagraha
108,सत्यार्थ प्रकाश,Satyarth Prakash
109,समाज सुधारक,Social reformers of India
110,सम्पूर्णानन्द,Sampurnanand
111,सरदार वल्लभ भाई पटेल,Vallabhbhai Patel
112,सरयू,Sarayu
113,सरयू नदी,Sarayu
114,सविनय अवज्ञा आन्दोलन,Salt March
115,साम्प्रदायिकता,Communalism (South Asia)
116,सोरों,Soron
117,स्वतंत्रता,Independence
118,स्वामी विवेकानन्द,Swami Vivekananda
119,हिंदी,Hindi
120,हिन्दी,Hindi
121,हिन्दी साहित्य,Hindi literature
122,हिन्दुस्तानी,Hindustani language
123,१८८२,1882
124,१९५०,1950
125,१९६२,1962
126,बाराबंकी,"Barabanki, Uttar Pradesh"
127,अ,अ
128,अलीगढ़,Aligarh
129,उत्तर प्रदेश,Uttar Pradesh
130,काबुल,Kabul
131,दान,Dāna
132,देहरादून,Dehradun
133,पत्रकार,Journalist
134,बुडापेस्ट,Budapest
135,भारत,India
136,भारत की अंतःकालीन सरकार,Provisional Government of India
137,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
138,मदनमोहन मालवीय,Madan Mohan Malaviya
139,रूस,Russia
140,विवाह,Marriage
141,वृन्दावन,Vrindavan
142,हाथरस,Hathras
