,hindi,english
286,भारत सरकार,Government of India
287,भारतीय डाक,India Post
288,भारतीय बौद्ध महासभा,Buddhist Society of India
289,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
290,भारतीय रिज़र्व बैंक,Reserve Bank of India
291,भारतीय रिपब्लिकन पार्टी,Republican Party of India
292,भारतीय संविधान,Constitution of India
293,भारतीय संसद,Parliament of India
294,भारतीय सेना,Indian Armed Forces
295,भारिप बहुजन महासंघ,Bharipa Bahujan Mahasangh
296,भारिपा बहुजन महासंघ,Bharipa Bahujan Mahasangh
297,भिक्षु,Bhikkhu
298,भीम जयंती,Ambedkar Jayanti
299,भीमराव अम्बेडकर,B. R. Ambedkar
300,भीमायन,Bhimayana
301,मधुमेह,Diabetes
302,मध्य प्रदेश,Madhya Pradesh
303,मनुस्मृति,Manusmriti
304,मराठी,Marathi language
305,मराठी भाषा,Marathi language
306,महाड,Mahad
307,महाड़ सत्याग्रह,Mahad Satyagraha
308,महात्मा,Mahātmā
309,महात्मा गांधी,Mahatma Gandhi
310,महात्मा फुले,Jyotirao Phule
311,महानतम भारतीय,The Greatest Indian
312,महाराष्ट्र,Maharashtra
313,महिला,Woman
314,महू,Dr. Ambedkar Nagar
315,मानवता,Humanity
316,मामूट्टी,Mammootty
317,मुंबई,Mumbai
318,मुद्रा,Mudra
319,मुम्बई,Mumbai
320,मुस्लिम लीग,Muslim League
321,मोक्ष,Moksha
322,मोहम्मद अली जिन्नाह,Muhammad Ali Jinnah
323,यूनाइटेड किंगडम,European Charter for Regional or Minority Languages
324,रंगून,Yangon
325,रजनीश,Rajneesh
326,रत्नागिरी,Ratnagiri
327,रमाबाई आंबेडकर,Ramabai Bhimrao Ambedkar
328,राजगृह,Rajgruha
329,राजनीति विज्ञान,Political science
330,राजनीतिक अर्थशास्त्र,Political economy
331,राजनीतिज्ञ,Politics
332,राजेन्द्र प्रसाद,Rajendra Prasad
333,राज्य सभा,Rajya Sabha
334,राज्यसभा टीवी,Rajya Sabha TV
335,रामचंद्र गुहा,Ramachandra Guha
336,रामास्वामी वेंकटरमण,Ramaswamy Venkataraman
337,राष्ट्रपति भवन,Rashtrapati Bhavan
338,राष्ट्रीय फिल्म विकास निगम,National Film Development Corporation of India
339,रिपब्लिकन पार्टी ऑफ इंडिया,Republican Party of India
340,लंदन,London
341,लंदन स्कूल ऑफ़ इकोनॉमिक्स,London School of Economics
342,लखनऊ,Lucknow
343,लोकतंत्र,Democracy
344,लोकसभा,Lok Sabha
345,वल्लभभाई पटेल,Vallabhbhai Patel
346,विकास,Growth
347,विज्ञान,Science
348,विधि,Law
349,विधिवेत्ता,Jurist
350,विमानक्षेत्र,Airport
351,विश्व,Universe
352,विश्वविद्यालय,University
353,विहार,Vihāra
354,वेटिंग फ़ॉर अ वीज़ा,Waiting for a Visa
355,वेटिंग फॉर अ वीजा,Waiting for a Visa
356,शरद पवार,Sharad Pawar
357,शूद्र,Shudra
358,शेख अब्दुल्ला,Sheikh Abdullah
359,श्याम बेनेगल,Shyam Benegal
360,श्रीलंका,Sri Lanka
361,संघ,Sangha
362,संत,Hindu saints
363,संयुक्त राज्य,United States
364,संयुक्त राज्य अमेरिका,United States
365,संयुक्त राष्ट्र संघ,United Nations
366,संसद,Parliament of India
367,संस्कृत,Sanskrit
368,सचिन खेडेकर,Sachin Khedekar
369,समता सैनिक दल,Samata Sainik Dal
370,समान नागरिक संहिता,Uniform civil code
371,समानता,Social equality
372,सयाजीराव गायकवाड़ तृतीय,Sayajirao Gaekwad III
373,सविता आम्बेडकर,B. R. Ambedkar
374,साइमन कमीशन,Simon Commission
375,सातारा,Satara (city)
376,सीएनएन आईबीएन,CNN-News18
377,सुरेन्द्र पाल,Surendra Pal
378,स्वीडन,Sweden
379,हंगरी,Hungary
380,हरिजन,Harijan
381,हिंदू,Hinduism
382,हिन्दी,Hindi
383,हिन्दू कोड बिल,Hindu code bills
384,हिन्दू धर्म,Hinduism
385,हैदराबाद,Hyderabad
386,१४ अप्रैल,April 14
387,१९२०,1920
388,अधिवक्ता,Advocate
389,अमृतसर,Amritsar
390,अरविन्द घोष,Sri Aurobindo
391,आर्य,Aryan
392,एनी बेसेंट,Annie Besant
393,कांग्रेस का सूरत विभाजन,Surat Split
394,केसरी,Kesari
395,खुदीराम बोस,Khudiram Bose
396,गणित,Mathematics
397,गीतारहस्य,Shrimadh Bhagvad Gita Rahasya
398,जवाहरलाल नेहरू,Jawaharlal Nehru
399,नरम दल,Moderate
400,पुणे,Pune
401,प्रफुल्ल चाकी,Prafulla Chaki
402,ब्रिटिश राज,British Raj
403,भारतीय राष्ट्रवाद,Indian nationalism
404,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
405,महाराष्ट्र,Maharashtra
406,माण्डले,Mandalay
407,मुहम्मद अली जिन्ना,Muhammad Ali Jinnah
408,लाला लाजपत राय,Lala Lajpat Rai
409,विवाह,Marriage
410,वी० ओ० चिदम्बरम पिल्लै,V. O. Chidambaram Pillai
411,वेद,Vedas
412,शिक्षक,Teacher
413,शिक्षा,Education
414,श्यामजी कृष्ण वर्मा,Shyamji Krishna Varma
415,श्रीमद्भगवद्गीता,Bhagavad Gita
416,सत्याग्रह,Satyagraha
417,स्वराज,Swaraj
418,होम रुल लीग,Home Rule League
419,प्रमोद महाजन,Pramod Mahajan
420,बीड,Beed
421,भारत,India
422,भारतीय जनता पार्टी,Bharatiya Janata Party
423,महाराष्ट्र,Maharashtra
424,राष्ट्रीय स्वयंसेवक संघ,Rashtriya Swayamsevak Sangh
425,लोकसभा,Lok Sabha
426,सचिन तेंदुलकर,Sachin Tendulkar
427,२००६,2006
428,२००७,2007
429,२००९,2009
430,२०१०,2010
431,२०१२,2012
432,२९ जनवरी,January 29
