,hindi,english
96,विभिन्न भाषाओं में रामायण,Versions of Ramayana
97,विभीषण,Vibhishana
98,विश्वामित्र,Vishvamitra
99,विष्णु,Vishnu
100,वेद,Vedas
101,शक्ति,Power
102,शक्तिबाण,Power cord
103,शत्रुघ्न,Shatrughna
104,शबरी,Shabari
105,शिव,Shiva
106,शिवधनुष,Pinaka
107,शूर्पणखा,Shurpanakha
108,शैव,Shaivism
109,श्लोक,Shloka
110,संजीवनी,Selaginella bryopteris
111,संस्कृति,Culture
112,सम्पाती,Sampati
113,सीता,Sita
114,सुंदरकाण्ड,Sundara Kanda
115,सुग्रीव,Sugriva
116,सुबाहु,Subahu
117,सुमित्रा,Sumitra
118,स्तोत्र,Stotra
119,स्मृति,Smriti
120,स्वयंवर,Swayamvara
121,हनुमान,Hanuman
122,हिन्दू धर्म,Hinduism
123,इंडोनेशिया,Indonesia
124,एशिया,Asia
125,जापान,Japan
126,थाईलैंड,Thailand
127,दक्षिण एशिया,South Asia
128,भारत,India
129,मलेशिया,Malaysia
130,सर स्टेमफ़ोर्ड रेफ़ल्स,Stamford Raffles
131,सिंगापुर डॉलर,Singapore dollar
132,अयोध्या,Ayodhya
133,अवतार,Avatar
134,उत्तर प्रदेश,Uttar Pradesh
135,ऋग्वेद,Rigveda
136,ऐतरेय ब्राह्मण,Aitareya Brahmana
137,कुश,Kusha (Ramayana)
138,कृष्ण,Krishna
139,कैकेयी,Kaikeyi
140,कौशल्या,Kausalya
141,जटायु,Jatayu
142,जनक,Janaka
143,जैन धर्म में राम,Rama in Jainism
144,ताड़का,Tataka
145,तुलसीदास,Tulsidas
146,दशरथ,Dasharatha
147,दशहरा,Vijayadashami
148,दीपावली,Diwali
149,देवी,Goddess
150,धनुष,Bow (weapon)
151,धर्म,Dharma
152,धर्मशास्त्र,Dharmaśāstra
153,नीलकण्ठ चतुर्धर,Neelakantha Chaturdhara
154,परशुराम,Parashurama
155,पुराण,Puranas
156,बालकाण्ड,Balakanda
157,भरत,Bharat (disambiguation)
158,मन्थरा,Manthara
159,मारीच,Maricha
160,मिथिला,Mithila (proposed Indian state)
161,राक्षस,Rakshasa
162,राज्याभिषेक,Rājyābhiṣeka
163,राम नवमी,Rama Navami
164,रामसेतु,Adam's Bridge
165,रामायण,Ramayana
166,रावण,Ravana
167,लंका,Lanka
168,लक्ष्मण,Lakshmana
169,लव,Lava (Ramayana)
170,वनवास,Vanvas
171,वानर,Vanara
172,वाल्मीकि,Valmiki
173,विन्ध्याचल,Vindhyachal
174,विभीषण,Vibhishana
175,विश्वामित्र,Vishvamitra
176,विष्णु,Vishnu
177,वेद,Vedas
178,वैदिक धर्म,Historical Vedic religion
179,शंकराचार्य,Shankaracharya
180,शतपथ ब्राह्मण,Shatapatha Brahmana
181,शत्रुघ्न,Shatrughna
182,शिव,Shiva
183,सरयू नदी,Sarayu
184,सीता,Sita
185,सुग्रीव,Sugriva
186,सुमित्रा,Sumitra
187,स्वयंवर,Swayamvara
188,हनुमान,Hanuman
189,हिन्दू धर्म,Hinduism
190,हिमालय,Himalayas
