,hindi,english
134,पुरंदर दास,Purandara Dasa
135,पुर्तगाल,Portugal
136,प्रकाश पादुकोन,Prakash Padukone
137,फारसी साहित्य,Persian literature
138,बंगलुरु,Bangalore
139,बंगलुरु विश्वविद्यालय,Bangalore University
140,बंगलुरु शहरी,Bangalore Urban district
141,बनवसी,Banavasi
142,बनवासी,Banavasi
143,बनेरघाटा राष्ट्रीय उद्यान,Bannerghatta National Park
144,बयालुसीमी,Bayalu Seeme
145,बसव,Basava
146,बसव जयंती,Basava Jayanthi
147,बसवन्ना बागेवाड़ी,Basavana Bagewadi
148,बसवराज राजगुरु,Basavaraj Rajguru
149,बहमनी,Bahmani Sultanate
150,बहमनी साम्राज्य,Bahmani Sultanate
151,बहमनी सुल्तान,Bahmani Sultanate
152,बांदीपुर राष्ट्रीय उद्यान,Bandipur National Park
153,बादामी चालुक्य,Chalukya dynasty
154,बीजापुर,Bijapur
155,बीजापुर सल्तनत,Adil Shahi dynasty
156,बीदर,Bidar
157,बुक्का राय,Bukka Raya I
158,बेंगलुरु,Bangalore
159,बेलगाम,Belgaum
160,बेलूर,"Belur, Karnataka"
161,बेल्लारी,Bellary
162,बेल्लारी विमानक्षेत्र,Bellary Airport
163,बौद्ध धर्म,Buddhism
164,ब्याल आईटी निवेश क्षेत्र,BIAL IT Investment Region
165,भरतनाट्य,Bharatanatyam
166,भारत,India
167,भारत अर्थ मूवर्स लिमिटेड,BEML Limited
168,भारत इलेक्ट्रॉनिक्स लिमिटेड,Bharat Electronics Limited
169,भारत के राज्य,States and union territories of India
170,भारत के राष्ट्रपति,President of India
171,भारत सरकार,Government of India
172,भारत हैवी एलेक्ट्रिकल्स लिमिटेड,Bharat Heavy Electricals Limited
173,भारतीय अंतरिक्ष अनुसंधान संगठन,Indian Space Research Organisation
174,भारतीय खेल प्राधिकरण,Sports Authority of India
175,भारतीय जनता पार्टी,Bharatiya Janata Party
176,भारतीय पुलिस सेवा,Indian Police Service
177,भारतीय प्रबंधन संस्थान,Indian Institutes of Management
178,भारतीय प्रशासनिक सेवा,Indian Administrative Service
179,भारतीय प्रीमियर लीग,Indian Premier League
180,भारतीय प्रौद्योगिकी संस्थान,Indian Institutes of Technology
181,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
182,भारतीय राष्ट्रीय विधि विश्वविद्यालय,National Law School of India University
183,भारतीय विज्ञान संस्थान,Indian Institute of Science
184,भारतीय शास्त्रीय संगीत,Indian classical music
185,भारतीय हाकी टीम,India men's national field hockey team
186,भीमसेन जोशी,Bhimsen Joshi
187,मंगलोर,Mangalore
188,मंगलौर,Mangalore
189,मंगलौर विश्वविद्यालय,Mangalore University
190,मकर संक्रांति,Makar Sankranti
191,मगोड प्रपात,Magod Falls
192,मडिकेरी,Madikeri
193,मद्दूर वड़ा,Maddur vada
194,मयूर शर्मा,Mayurasharma
195,मराठी,Marathi language
196,मलयालम,Malayalam
197,मलेशिया,Malaysia
198,मल्लिकार्जुन मंसूर,Mallikarjun Mansur
199,मसाला दोसा,Masala dosa
200,महानगर,Metropolitan area
201,महामस्तकाभिषेक,Mahamastakabhisheka
202,महायन,Mahayana
203,महाराष्ट्र,Maharashtra
204,मानसून,Monsoon
205,मुंबई क्रिकेट टीम,Mumbai cricket team
206,मुक्त निर्देशिका परियोजना,DMOZ
207,मुख्य मंत्री,Chief minister
208,मुख्यमंत्री,Chief minister (India)
209,मुगल साम्राज्य,Mughal Empire
210,मुदबिद्री,Moodabidri
211,मुरुदेश्वर,Murdeshwar
212,मेलकोट,Melukote
213,मैंगलोर रिफाइनरी एंड पेट्रोकैमिकल्स लिमिटेड,Mangalore Refinery and Petrochemicals Limited
214,मैसूर,Mysore
215,मैसूर पाक,Mysore pak
216,मैसूर राज्य,Kingdom of Mysore
217,मौर्य,Maurya Empire
218,मौर्य वंश,Maurya Empire
219,यादगीर,Yadagiri
220,युनेस्को विश्व धरोहर,World Heritage Site
221,यू.पी.ए,United Progressive Alliance
222,रणजी ट्रॉफी,Ranji Trophy
223,रागी,Eleusine coracana
224,राजधानी,Capital city
225,राजराज चोल १,Rajaraja I
226,राजस्थान,Rajasthan
227,राजा रवि वर्मा,Raja Ravi Varma
228,राजाधिराज चोल १,Rajaraja I
229,राजीव गांधी स्वास्थ्य विज्ञान विश्वविद्यालय,Rajiv Gandhi University of Health Sciences
230,राजेन्द्र चोल १,Rajendra Chola I
231,राजेन्द्र चोल २,Rajendra Chola II
232,राज्य सभा,Rajya Sabha
233,राज्यपाल,Governor
234,रामानुजाचार्य,Ramanuja
235,रायचूर,Raichur
236,राष्ट्रीय उद्यान,National park
237,"राष्ट्रीय प्रौद्योगिकी संस्थान, कर्नाटक",National Institute of Technology Karnataka
238,रॉयल चैलेन्जर्स बैंगलौर,Royal Challengers Bangalore
239,लिंगायत,Lingayatism
240,लोक सभा,Lok Sabha
241,वन्य जीवन अभयारण्य,Wildlife refuge
242,विजयनगर,Vijayanagara
243,विजयनगर साम्राज्य,Vijayanagara Empire
244,विजया बैंक,Vijaya Bank
245,विधान परिषद,State Legislative Council (India)
246,विधान सभा,State Legislative Assembly (India)
247,विप्रो,Wipro
248,विमानक्षेत्र,Airport
249,विशिष्ट अद्वैत,Vishishtadvaita
250,विश्व धरोहर स्थल,World Heritage Site
251,विश्व स्नूकर चैंपियनशिप,World Snooker Championship
252,विश्वेश्वरैया उन्नत प्रौद्योगिकी संस्थान,Visvesvaraya Institute of Advanced Technology
253,विश्वेश्वरैया प्रौद्योगिकी विश्वविद्यालय,Visvesvaraya Institute of Advanced Technology
254,वीरशैवधर्म,Lingayatism
255,वैश्य बैंक,ING Vysya Bank
256,शिमोगा जिला,Shimoga district
257,शिवसमुद्रम,Shivanasamudra Falls
258,शृंगेरी,Sringeri
259,शोलापुर,Solapur district
260,श्रवणबेलगोला,Shravanabelagola
261,संग्रहालय,Museum
262,संयुक्त प्रगतिशील गठबंधन,United Progressive Alliance
263,सकल घरेलु उत्पाद,Gross domestic product
264,समुद्र सतह से ऊंचाई,Sea level
265,सम्राट अशोक,Ashoka
266,सवाई गंधर्व,Sawai Gandharva
267,साड़ी,Sari
268,सातवाहन वंश,Satavahana dynasty
269,सारनाथ,Sarnath
270,सार्वजनिक क्षेत्र,Public sector
271,सिंडिकेट बैंक,Syndicate Bank
272,सिंधु घाटी सभ्यता,Indus Valley Civilisation
273,सिरसी,"Sirsi, Karnataka"
274,सूचना प्रौद्योगिकी,Information technology
275,सेंट फ्रांसिस ज़ेवियर,Francis Xavier
276,सोरघम,Sorghum
277,स्टेट बैंक ऑफ मैसूर,State Bank of Mysore
278,स्मारक,Monument
279,स्वर्ण,Gold
280,हंगल,Hangal
281,हड़प्पा,Harappa
282,हम्पी,Hampi
283,हरिदास,Swami Haridas
284,हरिहर,Harihara
285,हर्मैन मोग्लिंग,Hermann Mögling
286,हाथी,Elephant
287,हिनायन,Hinayana
288,हिन्दी,Hindi
289,हिन्दुस्तान एयरोनॉटिक्स लिमिटेड,Hindustan Aeronautics Limited
290,हिन्दुस्तान मशीन टूल्स,HMT (company)
291,हिन्दुस्तानी संगीत,Hindustani classical music
292,हिन्दू,Hindus
293,हुबली,Hubli
294,हैलेबिड,Halebidu (town)
295,हैलेबिडु,Halebidu (town)
296,होयसाल वंश,Hoysala Empire
297,होयसाल साम्राज्य,Hoysala Empire
298,१ नवंबर,November 1
299,१०वीं शताब्दी,10th century
300,१०९८,1098
301,११२२,1122
302,१२वीं शताब्दी,12th century
303,१६वीं शताब्दी,16th century
304,१७वीं शताब्दी,17th century
305,१९५६,1956
306,१९७४,1974
307,१९९१,1991
308,२००१,2001
309,४ मई,May 4
310,४५०,450
311,५वीं शताब्दी,5th century
312,अंडमान और निकोबार द्वीप,Andaman and Nicobar Islands
313,अवक्षेपण,Precipitation (chemistry)
314,आंग्ल-मैसूर युद्ध,Anglo-Mysore Wars
315,आन्ध्र प्रदेश,Andhra Pradesh
316,इतिहास,History
317,ईसाई,Christians
318,उर्दू,Urdu
319,एशिया,Asia
320,कन्याकुमारी,Kanyakumari
321,कर्नाटक,Karnataka
322,कर्नाटक संगीत,Carnatic music
323,कावेरी नदी,Kaveri
324,केरल,Kerala
325,कोयम्बतूर,Coimbatore
326,चावल,Rice
327,चेन्नई,Chennai
328,चोल,Chola dynasty
329,जावा,Java (disambiguation)
330,टीपू सुल्तान,Tipu Sultan
331,तंजावुर,Thanjavur
332,तमिल,Tamils
333,तमिल भाषा,Tamil language
334,तमिळ भाषा,Tamil language
335,तिरुक्कुरल,Tirukkuṛaḷ
336,तिरूनेलवेली,Tirunelveli
337,त्रिचि,Tiruchirappalli
338,दोसा,Dosa
339,द्रविड़,Dravidian
340,निर्धनता सीमा,Poverty threshold
341,पांड्य,Pandya dynasty
342,पुडुचेरी,Pondicherry
343,प्रागैतिहासिक,Prehistory
344,बंगलौर,Bangalore
345,बंगाल,Bengal
346,बंगाल की खाड़ी,Bay of Bengal
347,बनवारीलाल पुरोहित,Banwarilal Purohit
348,बर्मा,Myanmar
349,भरतनाट्यम,Bharatanatyam
350,भरतनाट्यम्,Bharatanatyam
351,भारत,India
352,भारतीय रेल,Indian Railways
353,मंदिर,Hindu temple
354,मदुरई,Madurai
355,मदुरै,Madurai
356,मद्रास प्रेसिडेंसी,Madras Presidency
357,मद्रास विश्वविद्यालय,University of Madras
358,मलयालम,Malayalam
359,महाराष्ट्र,Maharashtra
360,मानसून,Monsoon
361,मिर्च,Chili pepper
362,मुख्यमन्त्री,Chief minister (India)
363,मुसलमान,Muslims
364,मुस्लिम,Muslims
365,राजधानी,Capital city
366,राजाराजा चोल,Rajaraja I
367,राजेंद्र चोल,Rajendra Chola I
368,राज्य,State (polity)
369,राज्यपाल,Governor
370,लक्षद्वीप,Lakshadweep
371,विजयनगर साम्राज्य,Vijayanagara Empire
372,वृहदेश्वर मंदिर,"Brihadisvara Temple, Thanjavur"
373,श्रीलंका,Sri Lanka
374,संगम साहित्य,Sangam literature
375,सुमात्रा,Sumatra
376,सेलम,"Salem, Tamil Nadu"
377,स्थापत्य,Architecture
378,हिन्द महासागर,Indian Ocean
379,हिन्दू,Hindus
380,हिन्दू धर्म,Hinduism
381,अचार,South Asian pickles
382,अनुवाद,Translation
383,अमरावती,Amravati
384,अरकु घाटी,Araku Valley
385,असम,Assam
386,आदि शंकर,Adi Shankara
387,आदिलाबाद,Adilabad
388,आन्ध्र प्रभा,Andhra Prabha
389,आम,Mango
390,आर्य,Aryan
391,उड़ीसा,Odisha
392,उर्दू,Urdu
393,उस्मानिया विश्वविद्यालय,Osmania University
394,एन.टी. रामाराव,N. T. Rama Rao
395,एलूरु,Eluru
396,ऐतरेय ब्राह्मण,Aitareya Brahmana
397,ऑपरेशन पोलो,Annexation of Hyderabad
398,ओंगोल,Ongole
399,औपनिवेशिक भारत,Colonial India
400,कडपा,Kadapa
401,कपास,Cotton
402,कर्नाटक,Karnataka
403,कर्नाटक संगीत,Carnatic music
404,कर्नूल,Kurnool
405,कर्नूल जिला,Kurnool district
406,कांग्रेस,Congress
407,काकीनाडा,Kakinada
408,कालचक्र,Kalachakra
409,काली मिर्च,Black pepper
410,कृषि,Agriculture
411,कृष्णा जिला,Krishna district
412,कृष्णा नदी,Krishna River
413,कैलाशगिरी,Kailasagiri
414,कोहिनूर,Koh-i-Noor
415,क्रिसमस,Christmas
416,खोंड,Khonds
417,गन्ना,Sugarcane
418,गुंटूर,Guntur
419,गुजरात,Gujarat
420,गुर्रम जाशुवा,Gurram Jashuva
421,गोदावरी,Godavari River
422,गोदावरी नदी,Godavari River
423,गौतम बुद्ध,Gautama Buddha
424,घी,Ghee
425,चंद्रगुप्त मौर्य,Chandragupta Maurya
426,चटनी,Chutney
427,चालुक्य,Chalukya (disambiguation)
428,चावल,Rice
429,चित्तूर,"Chittoor, Andhra Pradesh"
430,चिरंजीवी,Chiranjeevi
431,चैत्र,Chaitra
432,छत्तीसगढ़,Chhattisgarh
433,जुलाई,July
434,ज्ञानपीठ पुरस्कार,Jnanpith Award
435,ज्योतिर्लिंग,Jyotirlinga
436,टंगुटूरी प्रकाशम,Tanguturi Prakasam
437,टमाटर,Tomato
438,डेक्कन क्रॉनिकल,Deccan Chronicle
439,डोसा,Dosa
440,तंत्र,Tantra
441,तमिल नाडु,Tamil Nadu
442,तम्बाकू,Tobacco
443,तिरुपति,Tirumala Tirupati
444,तुग़लक़,Tughlaq dynasty
445,तेलंगाना,Telangana
446,तेलुगू,Telugu language
447,तेलुगू देशम पार्टी,Telugu Desam Party
448,तेलुगू भाषा,Telugu language
449,तेलुगू लोग,Telugu people
450,त्यागराज,Tyagaraja
451,त्रेतायुग,Treta Yuga
452,द न्यू इंडियन एक्सप्रेस,The New Indian Express
453,द हिंदू,The Hindu
454,दक्षिण भारत,South India
455,दशहरा,Vijayadashami
456,दिल्ली,Delhi
457,दिल्ली सल्तनत,Delhi Sultanate
458,द्रविड़,Dravidian
459,द्वैताद्वैत,Dvaitadvaita
460,धरणीकोटा,Dharanikota
461,नरसिंह,Narasimha
462,नवरात्रि,Navaratri
463,नारा चंद्रबाबू नायडू,N. Chandrababu Naidu
464,निंबार्क,Nimbarka
465,निज़ाम,Nizam of Hyderabad
466,पतली परत,Thin film
467,पश्चिम गोदावरी जिला,West Godavari district
468,पार्वती,Parvati
469,पुदुचेरी,Pondicherry
470,पूर्वी चालुक्य,Eastern Chalukyas
471,पोट्टी श्रीरामुलु,Potti Sreeramulu
472,पोतना,Pothana
473,प्रजा राज्यम पार्टी,Praja Rajyam Party
474,प्रजाशक्ति,Prajasakti
475,प्रह्लाद,Prahlada
476,प्राकृत,Prakrit
477,फ़्रांस,France
478,बंगाल की खाड़ी,Bay of Bengal
479,बहमनी,Bahmani Sultanate
480,बादामी चालुक्य,Chalukya dynasty
481,बिरयानी,Biryani
482,बुक्का,Bukka Raya I
483,बैंगन,Eggplant
484,भगवान राम,Rama
485,भद्राचलम,Bhadrachalam
486,भारत,India
487,भारत का इतिहास,History of India
488,भारतीय नौसेना,Indian Navy
489,भारतीय संसद,Parliament of India
490,मंडल,Mandala
491,मक्का मस्जिद,"Makkah Masjid, Hyderabad"
492,मद्रास प्रेसिडेंसी,Madras Presidency
493,मद्रास राज्य,Madras Presidency
494,मराठी,Marathi language
495,मर्री चेन्ना रेड्डी,Marri Chenna Reddy
496,मलयालम,Malayalam
497,महा शिवरात्रि,Maha Shivaratri
498,महाकाली,Mahakali
499,महाभारत,Mahabharata
500,महाराष्ट्र,Maharashtra
501,मांस,Meat
502,मुक्त निर्देशिका परियोजना,DMOZ
503,मुख्यमंत्री,Chief minister (India)
504,मुसलमान,Muslims
505,मुहर्रम,Muharram
506,मूंगफली,Peanut
507,मौर्य,Maurya Empire
508,राजधानी,Capital city
509,राजमंड्री,Rajahmundry
510,राज्य सभा,Rajya Sabha
511,राज्यपाल,Governor
512,राज्यसभा,Rajya Sabha
513,राम,Rama
514,रायलसीमा,Rayalaseema
515,राष्ट्रपति शासन,President's rule
516,लक्ष्मण,Lakshmana
517,लोक सभा,Lok Sabha
518,वरंगल,Warangal
519,वारंगल,Warangal
520,विजयनगर,Vijayanagara
521,विजयनगर साम्राज्य,Vijayanagara Empire
522,विजयवाड़ा,Vijayawada
523,विजयवाडा,Vijayawada
524,विधान सभा,State Legislative Assembly (India)
525,विनुकोंडा,Vinukonda
526,विशाखपट्नम,Visakhapatnam
527,विशाखापट्नम,Visakhapatnam
528,विश्वनाथ सत्यनारायण,Viswanatha Satyanarayana
529,विष्णु,Vishnu
530,वेंकटेश्वर,Venkateswara
531,वेमना,Vemana
532,श्री श्री,Sri Sri (writer)
533,श्रीराम नवमी,Rama Navami
534,श्रीशैलम,Srisailam
535,संक्रांति,Sankranti
536,संस्कृत,Sanskrit
537,सब्जी,Vegetable
538,सी. नारायण रेड्डी,C. Narayana Reddy
539,सीता,Sita
540,सुल्तान,Sultan
541,सूचना प्रौद्योगिकी,Information technology
542,सूरजमुखी,Helianthus annuus
543,सूर्या,Suriya
544,स्तूप,Stupa
545,हरिहर,Harihara
546,हिन्दी,Hindi
547,हिरण्यकश्यप,Hiranyakashipu
548,हुसैन सागर,Hussain Sagar
549,हैदराबाद,Hyderabad
550,हैदराबाद के निज़ाम,Nizam of Hyderabad
551,हैदराबाद राज्य,Hyderabad State
552,हैदराबाद विश्वविद्यालय,University of Hyderabad
553,होली,Holi
