,hindi,english
89,बिभूतिभूषण बंद्योपाध्याय,Bibhutibhushan Bandyopadhyay
90,बुद्धदेव दासगुप्ता,Buddhadeb Dasgupta
91,बेतुकी कविता,Nonsense verse
92,बॉलीवुड,Bollywood
93,भारत,India
94,भारत रत्न,Bharat Ratna
95,भारत सरकार,Government of India
96,भारतीय सिनेमा,Cinema of India
97,मध्यम वर्ग,Middle class
98,माधवी मुखर्जी,Madhabi Mukherjee
99,मार्क्सवाद,Marxism
100,मार्लन ब्रैंडो,Marlon Brando
101,मुल्ला नसरुद्दीन,Nasreddin
102,मृणाल सेन,Mrinal Sen
103,मैन-ईटर्स ऑफ़ कुमाऊँ,Man-Eaters of Kumaon
104,रवि शंकर,Ravi Shankar
105,रवीन्द्रनाथ ठाकुर,Rabindranath Tagore
106,रिचर्ड एटनबरो,Richard Attenborough
107,लंदन,London
108,लखनऊ,Lucknow
109,लघु फ़िल्म,Short film
110,ललित कला,Fine art
111,लाद्री दी बिसिक्लेत,Bicycle Thieves
112,लाद्री दी बिसिक्लेत्ते,Bicycle Thieves
113,लुइस कैरल,Lewis Carroll
114,लेखक,Writer
115,विक्टर बैनर्जी,Victor Banerjee
116,विज्ञानकथा,Science fiction
117,वित्तोरियो दे सिका,Vittorio De Sica
118,विलायत ख़ाँ,Vilayat Khan
119,विश्व-भारती विश्वविद्यालय,Visva-Bharati University
120,वृत्त चित्र,Documentary film
121,वेनिस,Venice
122,वेनिस फ़िल्मोत्सव,Venice Film Festival
123,शतरंज के खिलाड़ी,The Chess Players (Eakins painting)
124,शबाना आज़मी,Shabana Azmi
125,शर्मिला टैगोर,Sharmila Tagore
126,शर्लक होम्स,Sherlock Holmes
127,शाखा प्रशाखा,Shakha Proshakha
128,शान्तिनिकेतन,Shantiniketan
129,संजीव कुमार,Sanjeev Kumar
130,संपादन,Editing
131,सईद जाफ़री,Saeed Jaffrey
132,सत्यजित राय,Satyajit Ray
133,समाजवाद,Socialism
134,सांसद,Member of parliament
135,साहित्य,Literature
136,सिग्नेट प्रेस,Signet Press
137,सिमी गरेवाल,Simi Garewal
138,सीमाबद्ध,Seemabaddha
139,सुभाष मुखोपाध्याय,Subhash Mukhopadhyay (poet)
140,सोनार केल्ला,Sonar Kella
141,सौमित्र चटर्जी,Soumitra Chatterjee
142,स्टीवन स्पीलबर्ग,Steven Spielberg
143,हावर्ड हॉक्स,Howard Hawks
144,हेनरिक इबसन,Henrik Ibsen
145,हॉलीवुड,Hollywood
146,१९२१,1921
147,१९४०,1940
148,१९४३,1943
149,१९४७,1947
150,१९४९,1949
151,१९५०,1950
152,१९५२,1952
153,१९५५,1955
154,१९५९,1959
155,१९६५,1965
156,१९८३,1983
157,१९८४,1984
158,१९९२,1992
159,२ मई,May 2
160,२३ अप्रैल,April 23
161,अमृतसर,Amritsar
162,अल्बर्ट आइंस्टीन,Albert Einstein
163,उपन्यास,Novel
164,कालिदास,Kālidāsa
165,कोलकाता,Kolkata
166,गीतांजलि,Gitanjali
167,जलियाँवाला बाग हत्याकांड,Jallianwala Bagh massacre
168,ठुमरी,Thumri
169,नोबेल पुरस्कार,Nobel Prize
170,भाषा,Language
171,यूरोप,Europe
172,रवींद्र संगीत,Rabindra Sangeet
173,शान्तिनिकेतन,Shantiniketan
174,संस्कृति,Culture
175,साहित्य,Literature
176,हिमालय,Himalayas
177,भारतीय,Indian
178,उपन्यास,Novel
