,hindi,english
120,खगोलशास्त्र,Astronomy
121,खांसी,Whooping cough
122,गंगा,Ganges
123,गठबन्धन,Coalition
124,गणराज्य,Republic
125,गया,"Gaya, India"
126,गरबा,Garba (dance)
127,गांधी जयंती,Gandhi Jayanti
128,गारो,Garo people
129,गुजरात,Gujarat
130,गुजराती,Gujarati language
131,गुट निरपेक्ष आंदोलन,Non-Aligned Movement
132,गुटनिरपेक्ष आन्दोलन,Non-Aligned Movement
133,गुप्त वंश,Gupta Empire
134,गोंड,Gond
135,गोदावरी,Godavari River
136,गोलार्ध,Hemisphere
137,गोवा,Goa
138,घूमर,Ghoomar
139,चंडीगढ़,Chandigarh
140,चंद्रशेखर आजाद,Chandra Shekhar Azad
141,चलचित्र,Video
142,चाय,Tea
143,चालुक्य,Chalukya (disambiguation)
144,चीन,China (region)
145,चेन्नई,Chennai
146,चोल,Chola dynasty
147,जनसंख्या,Human population
148,जाति,Caste
149,जापान,Japan
150,जी-8,Group of Eight
151,जैन,Jainism
152,झारखंड,Jharkhand
153,झुमइर,Jhumair
154,टेनिस,Tennis
155,डच,Dutch
156,डमकच,Domkach
157,डल,Dal Lake
158,डालर,United States dollar
159,तमिल,Tamils
160,तमिलनाडु,Tamil Nadu
161,तराई,Terai
162,ताजमहल,Taj Mahal
163,तिब्बत,Tibet
164,तीसरी शताब्दी,3rd century
165,तेलुगू,Telugu language
166,तेलुगू भाषा,Telugu language
167,दक्षिण,South
168,दक्षिण एशिया,South Asia
169,दक्षिण कोरिया,South Korea
170,दक्षिण गंगोत्री,Dakshin Gangotri
171,दक्षिण भारत,South India
172,दर्शन,Philosophy
173,दशहरा,Vijayadashami
174,दिल्ली,Delhi
175,दिल्ली सल्तनत,Delhi Sultanate
176,दिवाली,Diwali
177,देवनागरी लिपि,Devanagari
178,धर्म,Dharma
179,धर्मचक्र,Dharmachakra
180,धर्मनिरपेक्ष,Secularism
181,धर्मनिरपेक्षता,Secularism
182,नरेंद्र मोदी,Narendra Modi
183,नर्मदा नदी,Narmada River
184,नागा,Naga people
185,नास्तिकता,Atheism
186,निर्धनता रेखा,Below Poverty Line
187,नीति,Policy
188,नृत्य,Dance
189,नेताजी सुभाष चन्द्र बोस,Subhas Chandra Bose
190,नेपाल,Nepal
191,न्यायपालिका,Judiciary
192,पंचांग,Ephemeris
193,पंजाब,Punjab
194,पंजाबी,Punjabi
195,परमाणु परीक्षण,Nuclear weapons testing
196,परमाणु हथियार,Nuclear weapon
197,पर्यटन,Tourism
198,पर्वत,Mountain
199,पश्चिमी घाट,Western Ghats
200,पश्चिमी भारत,Western India
201,पांड्य,Pandya dynasty
202,पाकिस्तान,Pakistan
203,पारसी,Parsis
204,पार्थी,Parthia
205,पाषाण युग,Stone Age
206,पुर्तगाल,Portugal
207,पूर्वी घाट,Eastern Ghats
208,पूर्वोत्तर भारत,Northeast India
209,पेट्रोलियम,Petroleum
210,पॉण्डिचेरी,Pondicherry
211,पोंगल,Pongal (festival)
212,प्रधान न्यायाधीश,List of chief justices of India
213,प्रधानमन्त्री,Prime minister
214,फुटबॉल,Association football
215,फ्रांस,France
216,बंकिमचंद्र चटर्जी,Bankim Chandra Chatterjee
217,बंगलोर,Bangalore
218,बंगाल की खाड़ी,Bay of Bengal
219,बहाई,Baháʼí Faith
220,बांग्ला,Bengali language
221,बांग्लादेश,Bangladesh
222,बाल गंगाधर तिलक,Bal Gangadhar Tilak
223,बिहार,Bihar
224,बेंगलुरु,Bangalore
225,बॉम्बे स्टॉक एक्सचेंज,Bombay Stock Exchange
226,बौद्ध,Buddhism
227,ब्रह्मपुत्र,Brahmaputra River
228,ब्रिटिश ईस्ट इण्डिया कंपनी,East India Company
229,ब्रिटिश भारत,Presidencies and provinces of British India
230,ब्रिटिश साम्राज्य,British Empire
231,ब्रिटेन,Britain
232,भरतनाट्यम,Bharatanatyam
233,भाजपा,Bharatiya Janata Party
234,भाबर,Bhabar
235,भारत,India
236,भारत-चीन युद्ध,Sino-Indian War
237,भारत का भूगोल,Geography of India
238,भारत का संविधान,Constitution of India
239,भारत की अर्थव्यवस्था,Economy of India
240,भारत की जनगणना २०११,2011 Census of India
241,भारत की जलवायु,Climate of India
242,भारत के प्रथम,List of firsts in India
243,भारत के राष्ट्रपति,President of India
244,भारत में आर्थिक सुधार,Economic liberalisation in India
245,भारत में सबसे बड़े साम्राज्यों की सूची,List of largest empires in India
246,भारत में हिन्दू धर्म,Hinduism in India
247,भारत सरकार,Government of India
248,भारतीय अर्थव्यवस्था,Economy of India
249,भारतीय उपमहाद्वीप,Indian subcontinent
250,भारतीय खानपान,Indian cuisine
251,भारतीय जनता पार्टी,Bharatiya Janata Party
252,भारतीय पर्यटन,Tourism in India
253,भारतीय मौसम विज्ञान विभाग,India Meteorological Department
254,भारतीय राष्ट्रीय कांग्रेस,Indian National Congress
255,भारतीय रिजर्व बैंक,Reserve Bank of India
256,भारतीय शांति सेना,Indian Peace Keeping Force
257,भारतीय संविधान,Constitution of India
258,भारतीय सिनेमा,Cinema of India
259,भारतीय सेना,Indian Armed Forces
260,भारतीय सेनाओं,Indian Armed Forces
261,भाषा,Language
262,भीमबेटका,Bhimbetka rock shelters
263,भील,Bhil people
264,भूटान,Bhutan
265,भोजपुरी,Bhojpuri language
266,मताधिकार,Suffrage
267,मध्य एशिया,Central Asia
268,मध्य प्रदेश,Madhya Pradesh
269,मनु,Manu (Hinduism)
270,मराठी,Marathi language
271,मलयालम,Malayalam
272,महात्मा गांधी,Mahatma Gandhi
273,महाभारत,Mahabharata
274,महाराष्ट्र,Maharashtra
275,मालदीव,Maldives
276,मीणा,Meena
277,मुगल,Mughal Empire
278,मुम्बई,Mumbai
279,मुहर्रम,Muharram
280,मेक इन इण्डिया,Make in India
281,मेजर ध्यानचंद,Dhyan Chand
282,मोर,Peafowl
283,मौर्य राजवंश,Maurya Empire
284,म्यान्मार,Myanmar
285,यमुना,Yamuna
286,यहूदी,Jews
287,यूनाइटेड किंगडम,European Charter for Regional or Minority Languages
288,यूनानी,Greek
289,रवींद्रनाथ ठाकुर,Rabindranath Tagore
290,राजभाषा,Official language
291,राजस्थान,Rajasthan
292,राज्य सभा,Rajya Sabha
293,राज्यसभा,Rajya Sabha
294,राष्ट्रपति,President (government title)
295,राष्ट्रभाषा,National language
296,रूस,Russia
297,लोक सभा,Lok Sabha
298,लोकतांत्रिक गणराज्य,Democratic republic
299,लोकसभा,Lok Sabha
300,वंदे मातरम्,Vande Mataram
301,वस्त्र,Textile
302,विंध्याचल,Vindhyachal
303,विजयनगर साम्राज्य,Vijayanagara Empire
304,वित्तीय संस्थान,Financial institution
305,वीर सावरकर,Vinayak Damodar Savarkar
306,वेस्टमिन्स्टर शैली,Westminster system
307,वैदिक काल,Vedic period
308,वैदिक सभ्यता,Vedic period
309,शक,Saka
310,शतरंज,Chess
311,श्रीलंका,Sri Lanka
312,संगीत,Music
313,संयुक्त अरब अमीरात,United Arab Emirates
314,संयुक्त राष्ट्र संघ,United Nations
315,संविधान,Constitution
316,संसद,Parliament of India
317,संसदीय प्रणाली,Parliamentary system
318,संस्कृत,Sanskrit
319,सकल घरेलू उत्पाद,Gross domestic product
320,सकल घरेलू उत्पाद के अनुसार देशों की सूची (नाममात्र),List of countries by GDP (nominal) per capita
321,सतपुड़ा,Satpura Range
322,सत्यमेव जयते,Satyameva Jayate
323,समाजवादी,Socialism
324,सरकार,Government
325,सरदार भगत सिंह,Bhagat Singh
326,सर्वोच्च न्यायालय,Supreme Court of India
327,साम्प्रदायिक,Communalism (South Asia)
328,सारनाथ,Sarnath
329,सिंधु घाटी सभ्यता,Indus Valley Civilisation
330,सिख,Sikhs
331,सिन्धु-गंगा मैदान,Indo-Gangetic Plain
332,सिन्धु घाटी सभ्यता,Indus Valley Civilisation
333,सिन्धु नदी,Indus River
334,सुखदेव,Sukhdev Thapar
335,सूचना प्रौद्योगिकी,Information technology
336,सोवियत संघ,Soviet Union
337,स्वतंत्रता,Independence
338,हरियाणा,Haryana
339,हिन्द-यूरोपीय भाषा-परिवार,Indo-European languages
340,हिन्द महासागर,Indian Ocean
341,हिन्दी,Hindi
342,हिन्दुस्तान,Hindustan
343,हिन्दुस्तानी संगीत,Hindustani classical music
344,हिन्दू,Hindus
345,हिन्दू धर्म,Hinduism
346,हिमालय,Himalayas
347,हॉकी,Hockey
348,होमो सेपियन्स,Human
349,होली,Holi
350,१५ अगस्त,August 15
351,१८४०,1840
352,१८५७,1857
353,१९४७,1947
354,१९५०,1950
355,२००३,2003
356,२००४,2004
357,२००५,2005
358,२६ जनवरी,January 26
359,अराजकता,Anarchy
360,आंग्ल-मैसूर युद्ध,Anglo-Mysore Wars
361,केरल,Kerala
362,टीपू सुल्तान,Tipu Sultan
363,भारत,India
364,मालाबार,Malabar region
365,मैसूर,Mysore
366,हैदर अली,Hyder Ali
367,नौसेना,Navy
368,वायुसेना,Air force
